Device Name,Time,Frequency,Today kWh,Today Cost,Month kWh,Month Cost,tCO2,Energy kWh,RYB Phase Voltage,Line Voltage,Average Current,Power Factor,Average Power,RYB Phase Current,RYB Phase Power,RYB Phase PF
EM Lab-2 (3 Phase),"Jul 13 2025, 05:00:00",50.05,0.00,0.00,59.92,599.20,0.04,4865275.00,"R: 238.48, Y: 239.36, B: 242.88",416.67,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 23:00:00",50.07,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 239.31, Y: 242.33, B: 244.08",419.09,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 22:00:00",50.05,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 235.16, Y: 239.87, B: 240.53",413.01,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 21:00:00",50.06,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 235.63, Y: 237.94, B: 240.34",412.11,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 20:00:00",49.97,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 235.82, Y: 241.66, B: 240.12",414.46,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 19:00:00",49.91,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 233.82, Y: 236.76, B: 240.23",410.39,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 18:00:00",50.05,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 236.58, Y: 243.97, B: 242.74",417.70,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 17:00:00",50.06,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 240.45, Y: 246.44, B: 242.55",421.10,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 16:00:00",50.10,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 243.68, Y: 254.47, B: 249.60",430.37,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 14:00:00",50.06,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 230.07, Y: 237.55, B: 233.19",404.42,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 13:00:00",50.12,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 247.76, Y: 254.48, B: 248.99",433.99,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 12:00:00",50.03,3.39,33.90,59.92,599.20,0.04,4865275.00,"R: 240.24, Y: 245.62, B: 240.53",420.30,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 11:00:00",49.96,0.56,5.60,57.09,570.90,0.04,4862444.00,"R: 237.48, Y: 246.93, B: 236.48",414.88,7.95,0.46,2.66,"R: 7.81, Y: 9.04, B: 7.63","R: 667.34, Y: 999.51, B: 1003.52","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 10:00:00",50.05,0.00,0.00,56.53,565.30,0.04,4861884.00,"R: 243.21, Y: 246.66, B: 242.33",422.20,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 09:00:00",50.01,0.00,0.00,56.53,565.30,0.04,4861884.00,"R: 239.77, Y: 241.44, B: 236.20",414.41,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 07:00:00",50.06,0.00,0.00,56.53,565.30,0.04,4861884.00,"R: 236.00, Y: 238.53, B: 239.28",412.31,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 06:00:00",50.05,0.00,0.00,56.53,565.30,0.04,4861884.00,"R: 237.24, Y: 236.88, B: 237.84",411.07,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 12 2025, 05:00:00",50.09,0.00,0.00,56.53,565.30,0.04,4861884.00,"R: 241.41, Y: 239.77, B: 240.16",416.33,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 23:00:00",49.96,3.82,38.20,56.53,565.30,0.04,4861884.00,"R: 235.80, Y: 242.23, B: 242.33",415.86,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 22:00:00",50.02,3.82,38.20,56.53,565.30,0.04,4861884.00,"R: 233.88, Y: 242.71, B: 241.77",414.69,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 21:00:00",50.05,3.82,38.20,56.53,565.30,0.04,4861884.00,"R: 233.46, Y: 242.02, B: 242.51",414.59,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 20:00:00",50.03,3.82,38.20,56.53,565.30,0.04,4861884.00,"R: 236.81, Y: 243.08, B: 241.08",416.05,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 19:00:00",50.01,3.82,38.20,56.53,565.30,0.04,4861884.00,"R: 235.36, Y: 241.59, B: 241.87",415.02,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 18:00:00",50.06,3.82,38.20,56.53,565.30,0.04,4861884.00,"R: 236.23, Y: 241.93, B: 244.19",417.31,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 11:00:00",50.01,0.65,6.50,53.36,533.60,0.04,4858712.00,"R: 237.85, Y: 247.74, B: 239.57",418.83,8.88,0.52,3.33,"R: 8.74, Y: 8.99, B: 8.52","R: 1022.40, Y: 1169.11, B: 1126.34","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 07:00:00",49.99,0.00,0.00,52.71,527.10,0.04,4858063.00,"R: 239.95, Y: 242.58, B: 242.38",418.52,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 06:00:00",49.99,0.00,0.00,52.71,527.10,0.04,4858063.00,"R: 236.96, Y: 238.28, B: 236.60",411.25,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 11 2025, 05:00:00",50.05,0.00,0.00,52.71,527.10,0.04,4858063.00,"R: 238.45, Y: 242.11, B: 240.98",416.31,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 23:00:00",50.03,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 238.77, Y: 242.95, B: 243.47",418.56,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 22:00:00",50.06,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 234.33, Y: 238.53, B: 237.03",409.70,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 21:00:00",50.03,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 233.15, Y: 238.58, B: 237.16",409.33,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 20:00:00",50.05,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 240.57, Y: 242.85, B: 241.15",417.95,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 19:00:00",50.02,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 236.51, Y: 241.72, B: 241.20",415.27,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 18:00:00",50.08,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 235.58, Y: 240.38, B: 239.57",413.58,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 17:00:00",50.00,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 237.78, Y: 240.67, B: 240.43",415.32,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 16:00:00",49.97,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 235.42, Y: 238.46, B: 233.63",408.15,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 15:00:00",50.01,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 238.29, Y: 241.07, B: 230.83",409.63,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 14:00:00",50.10,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 242.79, Y: 248.04, B: 245.27",426.51,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 13:00:00",50.23,3.33,33.30,52.71,527.10,0.04,4858063.00,"R: 242.39, Y: 239.94, B: 233.15",413.01,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 12:00:00",50.09,3.18,31.80,52.56,525.60,0.04,4857917.00,"R: 241.59, Y: 251.92, B: 245.96",427.03,5.18,0.60,2.32,"R: 5.15, Y: 5.29, B: 5.09","R: 777.37, Y: 827.83, B: 709.66","R: 0.66, Y: 0.66, B: 0.60"
EM Lab-2 (3 Phase),"Jul 10 2025, 11:00:00",50.03,0.65,6.50,50.03,500.30,0.04,4855381.00,"R: 241.04, Y: 249.07, B: 238.74",419.72,3.21,0.49,1.14,"R: 6.60, Y: 1.50, B: 1.56","R: 610.80, Y: 249.80, B: 286.28","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 10:00:00",49.95,0.15,1.50,49.53,495.30,0.04,4854886.00,"R: 239.48, Y: 246.60, B: 236.54",416.91,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 09:00:00",50.05,0.07,0.70,49.45,494.50,0.04,4854809.00,"R: 237.08, Y: 243.53, B: 232.50",411.58,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 08:00:00",50.02,0.04,0.40,49.42,494.20,0.04,4854774.00,"R: 238.88, Y: 242.94, B: 242.53",418.59,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 07:00:00",50.01,0.04,0.40,49.42,494.20,0.04,4854774.00,"R: 238.69, Y: 240.56, B: 240.74",415.52,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 06:00:00",50.09,0.04,0.40,49.42,494.20,0.04,4854774.00,"R: 237.46, Y: 237.38, B: 236.50",410.65,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 10 2025, 05:00:00",50.07,0.04,0.40,49.42,494.20,0.04,4854774.00,"R: 236.34, Y: 238.37, B: 238.50",411.88,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 23:00:00",50.05,10.56,105.60,49.38,493.80,0.04,4854733.00,"R: 236.59, Y: 241.48, B: 241.28",415.42,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 22:00:00",50.01,10.56,105.60,49.38,493.80,0.04,4854733.00,"R: 235.49, Y: 240.26, B: 240.30",413.39,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 21:00:00",50.03,10.56,105.60,49.38,493.80,0.04,4854733.00,"R: 231.76, Y: 236.09, B: 234.89",405.69,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 20:00:00",50.10,10.56,105.60,49.38,493.80,0.04,4854733.00,"R: 236.20, Y: 241.18, B: 239.36",413.90,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 19:00:00",50.16,10.54,105.40,49.36,493.60,0.04,4854713.00,"R: 235.82, Y: 239.56, B: 238.32",412.66,0.14,0.67,0.07,"R: 0.43, Y: 0.00, B: 0.00","R: 68.44, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 18:00:00",50.19,10.47,104.70,49.29,492.90,0.04,4854646.00,"R: 236.65, Y: 239.26, B: 241.04",414.06,0.14,0.66,0.07,"R: 0.43, Y: 0.00, B: 0.00","R: 67.26, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 17:00:00",50.06,9.32,93.20,48.14,481.40,0.04,4853497.00,"R: 238.45, Y: 242.64, B: 241.89",417.46,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 16:00:00",50.06,9.32,93.20,48.14,481.40,0.04,4853497.00,"R: 242.08, Y: 244.26, B: 247.45",423.20,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 15:00:00",50.04,9.10,91.00,47.92,479.20,0.04,4853280.00,"R: 239.38, Y: 247.27, B: 238.00",418.11,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 14:00:00",50.10,6.05,60.50,44.87,448.70,0.03,4850226.00,"R: 233.43, Y: 250.57, B: 237.16",415.96,5.09,0.90,3.29,"R: 5.65, Y: 4.80, B: 4.75","R: 1183.54, Y: 1049.96, B: 1056.43","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 13:00:00",50.14,3.18,31.80,42.00,420.00,0.03,4847355.00,"R: 238.29, Y: 253.31, B: 247.47",426.68,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 12:00:00",50.05,2.33,23.30,41.15,411.50,0.03,4846504.00,"R: 233.97, Y: 246.84, B: 238.41",415.17,5.49,0.63,2.50,"R: 5.14, Y: 6.12, B: 5.22","R: 656.60, Y: 920.54, B: 928.39","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 11:00:00",50.01,0.27,2.70,39.09,390.90,0.03,4844450.00,"R: 233.93, Y: 245.92, B: 241.69",416.48,1.34,0.54,0.52,"R: 1.53, Y: 1.51, B: 1.37","R: 191.06, Y: 172.62, B: 140.21","R: 0.00, Y: 0.49, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 10:00:00",49.99,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 234.89, Y: 246.48, B: 237.43",414.73,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 08:00:00",50.08,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 234.51, Y: 242.86, B: 236.17",411.48,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 07:00:00",50.02,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 237.15, Y: 242.60, B: 241.16",416.20,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 06:00:00",49.99,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 238.74, Y: 240.13, B: 239.49",414.84,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 09 2025, 05:00:00",50.05,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 237.34, Y: 240.64, B: 242.24",415.98,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 08 2025, 23:00:00",49.99,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 233.23, Y: 235.46, B: 232.41",404.65,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 08 2025, 22:00:00",49.99,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 234.15, Y: 234.04, B: 232.67",404.82,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 08 2025, 21:00:00",50.00,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 236.13, Y: 235.17, B: 232.28",406.25,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 08 2025, 20:00:00",49.96,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 240.24, Y: 242.76, B: 239.28",416.70,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 08 2025, 19:00:00",50.00,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 234.89, Y: 239.15, B: 237.14",410.65,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 08 2025, 18:00:00",50.05,0.00,0.00,38.82,388.20,0.03,4844176.00,"R: 238.95, Y: 242.34, B: 242.76",412.98,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
